Tag,Inorganic phosphor,Host,1st dopant,1st doping concentration,2nd dopant,2nd doping concentration ,Temp. (K),Emission max. (nm),CIE x coordinate,CIE y coordinate,Int. quantum efficiency (%),Ext. quantum efficiency (%),Thermal quenching temp. (K),Excitation source (nm),1st Excitation max. (nm),2nd Excitation max. (nm),3rd Excitation max. (nm),Decay time (ns),Monitoring energy (nm),Reference,MP-ID,ICSD-ID,Journal,Year
1065,Y2O3Eu0.05,Y2O3,Eu3+,0.05,,,298,615,0.62,0.37,12.2,5.8,,466,,,,,615,https://doi.org/10.1016/j.ceramint.2013.01.013,"mp-2652,mp-558573,mp-754759,mp-775907,mp-775906,mp-13061,mp-777514,mp-1244949,mp-1245017,mp-1244888,mp-1245291,mp-1216050,mp-673247", icsd-290965 icsd-192862 icsd-181825 icsd-78581 icsd-27772 icsd-237970 icsd-186675 icsd-80033 icsd-66242 icsd-86813 icsd-85355 icsd-81861 icsd-41936 icsd-647653 icsd-86814 icsd-160890 icsd-193377 icsd-155173 icsd-290963 icsd-151761 icsd-181871 icsd-290961 icsd-26190 icsd-290960 icsd-193042 icsd-16394 icsd-66243 icsd-86817 icsd-184530 icsd-66730 icsd-193376 icsd-153500 icsd-77081 icsd-151760 icsd-290962 icsd-23811 icsd-185295 icsd-290964 icsd-41267 icsd-193374 icsd-193375 icsd-187274 icsd-82420 icsd-86815 icsd-181826 icsd-192863 icsd-160219 icsd-647650 icsd-160204 icsd-181827 icsd-192864,Ceramics International,2013
1066,Y2O3Eu0.05,Y2O3,Eu3+,0.05,,,298,615,0.654,0.344,9.6,3,,394,,,,,,https://doi.org/10.1016/j.ceramint.2013.01.013,"mp-2652,mp-558573,mp-754759,mp-775907,mp-775906,mp-13061,mp-777514,mp-1244949,mp-1245017,mp-1244888,mp-1245291,mp-1216050,mp-673247", icsd-290965 icsd-192862 icsd-181825 icsd-78581 icsd-27772 icsd-237970 icsd-186675 icsd-80033 icsd-66242 icsd-86813 icsd-85355 icsd-81861 icsd-41936 icsd-647653 icsd-86814 icsd-160890 icsd-193377 icsd-155173 icsd-290963 icsd-151761 icsd-181871 icsd-290961 icsd-26190 icsd-290960 icsd-193042 icsd-16394 icsd-66243 icsd-86817 icsd-184530 icsd-66730 icsd-193376 icsd-153500 icsd-77081 icsd-151760 icsd-290962 icsd-23811 icsd-185295 icsd-290964 icsd-41267 icsd-193374 icsd-193375 icsd-187274 icsd-82420 icsd-86815 icsd-181826 icsd-192863 icsd-160219 icsd-647650 icsd-160204 icsd-181827 icsd-192864,Ceramics International,2013
1067,SrBi2Ta2O9Eu0.01,SrBi2Ta2O9,Eu3+,0.01,,,298,615,0.585,0.407,,,,465,465,395,,,615,https://doi.org/10.1016/j.jlumin.2019.03.057,"mp-23089,mp-559951,mp-554675,mp-556569", icsd-95918 icsd-167947 icsd-155725 icsd-97064 icsd-92057 icsd-157794 icsd-87722 icsd-89014 icsd-158292 icsd-92958 icsd-93605 icsd-97041,Journal of Luminescence,2019
1068,SrBi2Ta2O9Eu0.02,SrBi2Ta2O9,Eu3+,0.02,,,298,615,0.629,0.369,,,,465,465,395,,,615,https://doi.org/10.1016/j.jlumin.2019.03.057,"mp-23089,mp-559951,mp-554675,mp-556569", icsd-95918 icsd-167947 icsd-155725 icsd-97064 icsd-92057 icsd-157794 icsd-87722 icsd-89014 icsd-158292 icsd-92958 icsd-93605 icsd-97041,Journal of Luminescence,2019
1069,SrBi2Ta2O9Eu0.04,SrBi2Ta2O9,Eu3+,0.04,,,298,615,0.632,0.367,,,,465,465,395,,,615,https://doi.org/10.1016/j.jlumin.2019.03.057,"mp-23089,mp-559951,mp-554675,mp-556569", icsd-95918 icsd-167947 icsd-155725 icsd-97064 icsd-92057 icsd-157794 icsd-87722 icsd-89014 icsd-158292 icsd-92958 icsd-93605 icsd-97041,Journal of Luminescence,2019
1070,SrBi2Ta2O9Eu0.1,SrBi2Ta2O9,Eu3+,0.1,,,298,615,0.635,0.364,,,,465,465,395,,1218000,615,https://doi.org/10.1016/j.jlumin.2019.03.057,"mp-23089,mp-559951,mp-554675,mp-556569", icsd-95918 icsd-167947 icsd-155725 icsd-97064 icsd-92057 icsd-157794 icsd-87722 icsd-89014 icsd-158292 icsd-92958 icsd-93605 icsd-97041,Journal of Luminescence,2019
1071,SrBi2Ta2O9Eu0.2,SrBi2Ta2O9,Eu3+,0.2,,,298,615,0.641,0.358,,,400,465,465,395,,1191000,615,https://doi.org/10.1016/j.jlumin.2019.03.057,"mp-23089,mp-559951,mp-554675,mp-556569", icsd-95918 icsd-167947 icsd-155725 icsd-97064 icsd-92057 icsd-157794 icsd-87722 icsd-89014 icsd-158292 icsd-92958 icsd-93605 icsd-97041,Journal of Luminescence,2019
1072,SrBi2Ta2O9Eu0.3,SrBi2Ta2O9,Eu3+,0.3,,,298,615,0.639,0.36,,,,465,465,395,,,615,https://doi.org/10.1016/j.jlumin.2019.03.057,"mp-23089,mp-559951,mp-554675,mp-556569", icsd-95918 icsd-167947 icsd-155725 icsd-97064 icsd-92057 icsd-157794 icsd-87722 icsd-89014 icsd-158292 icsd-92958 icsd-93605 icsd-97041,Journal of Luminescence,2019
1073,SrBi2Ta2O9Eu0.4,SrBi2Ta2O9,Eu3+,0.4,,,298,615,0.637,0.362,,,,465,465,395,,,615,https://doi.org/10.1016/j.jlumin.2019.03.057,"mp-23089,mp-559951,mp-554675,mp-556569", icsd-95918 icsd-167947 icsd-155725 icsd-97064 icsd-92057 icsd-157794 icsd-87722 icsd-89014 icsd-158292 icsd-92958 icsd-93605 icsd-97041,Journal of Luminescence,2019
1074,SrBi2Ta2O9Eu0.6,SrBi2Ta2O9,Eu3+,0.6,,,298,615,0.637,0.361,,,,465,465,395,,1119000,615,https://doi.org/10.1016/j.jlumin.2019.03.057,"mp-23089,mp-559951,mp-554675,mp-556569", icsd-95918 icsd-167947 icsd-155725 icsd-97064 icsd-92057 icsd-157794 icsd-87722 icsd-89014 icsd-158292 icsd-92958 icsd-93605 icsd-97041,Journal of Luminescence,2019
1075,NaGdW2O8Eu0.6,NaGdW2O8,Eu3+,0.6,,,298,615,,,73,,,395,395,465,530,561300,615,https://doi.org/10.1016/j.cap.2010.09.002,mp-1192304, icsd-408189,Current Applied Physics,2011
1076,Gd2W3O12Eu0.05,Gd2W3O12,Eu3+,0.05,,,298,615,0.66,0.34,64,,,393,,,,760000,,https://doi.org/10.1016/S0022-4596(02)00221-9,"mp-778228,mp-778269,mp-773192",,Journal of Solid State Chemistry,2003
1077,NaLa3.6Mo3O15FEu0.1,NaLa3.6Mo3O15F,Eu3+,0.1,,,298,615,0.664,0.329,32.1,,,395,395,465,,,615,https://doi.org/10.1364/OME.4.000190,,,Optical Materials Express,2014
1078,NaLa3.2Mo3O15FEu0.2,NaLa3.2Mo3O15F,Eu3+,0.2,,,298,615,0.671,0.225,36.3,,,395,395,465,,,615,https://doi.org/10.1364/OME.4.000190,,,Optical Materials Express,2014
1079,NaLa2.8Mo3O15FEu0.3,NaLa2.8Mo3O15F,Eu3+,0.3,,,298,615,0.671,0.321,37.6,,,395,395,465,,,615,https://doi.org/10.1364/OME.4.000190,,,Optical Materials Express,2014
1080,NaLa2.4Mo3O15FEu0.4,NaLa2.4Mo3O15F,Eu3+,0.4,,,298,615,0.665,0.328,45.5,,,395,395,465,,,615,https://doi.org/10.1364/OME.4.000190,,,Optical Materials Express,2014
1081,NaLa2Mo3O15FEu0.5,NaLa2Mo3O15F,Eu3+,0.5,,,298,615,0.667,0.323,58.1,,,395,395,465,,,615,https://doi.org/10.1364/OME.4.000190,,,Optical Materials Express,2014
1082,NaLa1.6Mo3O15FEu0.6,NaLa1.6Mo3O15F,Eu3+,0.6,,,298,615,0.668,0.331,65.8,,,395,395,465,,,615,https://doi.org/10.1364/OME.4.000190,,,Optical Materials Express,2014
1083,NaLa1.2Mo3O15FEu0.7,NaLa1.2Mo3O15F,Eu3+,0.7,,,298,615,0.664,0.328,72.5,,,395,395,465,,,615,https://doi.org/10.1364/OME.4.000190,,,Optical Materials Express,2014
1084,NaLa0.8Mo3O15FEu0.8,NaLa0.8Mo3O15F,Eu3+,0.8,,,298,615,0.668,0.323,66.8,,,395,395,465,,,615,https://doi.org/10.1364/OME.4.000190,,,Optical Materials Express,2014
1085,NaLa0.4Mo3O15FEu0.9,NaLa0.4Mo3O15F,Eu3+,0.9,,,298,615,0.662,0.332,65.7,,,395,395,465,,,615,https://doi.org/10.1364/OME.4.000190,,,Optical Materials Express,2014
1086,NaMo3O15FEu1,NaMo3O15F,Eu3+,1,,,298,615,0.667,0.325,62.9,,,395,395,465,,,615,https://doi.org/10.1364/OME.4.000190,,,Optical Materials Express,2014
1087,Ba3.72Na2W2O11Eu0.07,Ba3.72Na2W2O11,Eu3+,0.07,,,298,615,,,10.1,,,275,395,,,,615,https://doi.org/10.1016/j.jallcom.2015.09.182,mp-1228581,,Journal of Alloys and Compounds,2016
1088,Ba3.72Na2W2O11Eu0.07,Ba3.72Na2W2O11,Eu3+,0.07,,,298,615,,,15.8,,,335,395,,,,615,https://doi.org/10.1016/j.jallcom.2015.09.182,mp-1228581,,Journal of Alloys and Compounds,2016
1089,Ba3.96Na2W2O11Eu0.01,Ba3.96Na2W2O11,Eu3+,0.01,,,298,615,0.575,0.397,,,,395,395,,,,615,https://doi.org/10.1016/j.jallcom.2015.09.182,mp-1228581,,Journal of Alloys and Compounds,2016
1090,Ba3.96Na2W2O11Eu0.01,Ba3.96Na2W2O11,Eu3+,0.01,,,298,615,,,,,,266,395,,,1590000,615,https://doi.org/10.1016/j.jallcom.2015.09.182,mp-1228581,,Journal of Alloys and Compounds,2016
1091,Ba3.88Na2W2O11Eu0.03,Ba3.88Na2W2O11,Eu3+,0.03,,,298,615,,,,,,266,395,,,1410000,615,https://doi.org/10.1016/j.jallcom.2015.09.182,mp-1228581,,Journal of Alloys and Compounds,2016
1092,Ba3.8Na2W2O11Eu0.05,Ba3.8Na2W2O11,Eu3+,0.05,,,298,615,,,,,,266,395,,,1050000,615,https://doi.org/10.1016/j.jallcom.2015.09.182,mp-1228581,,Journal of Alloys and Compounds,2016
1093,Ba3.72Na2W2O11Eu0.07,Ba3.72Na2W2O11,Eu3+,0.07,,,298,615,,,,,,266,395,,,960000,615,https://doi.org/10.1016/j.jallcom.2015.09.182,mp-1228581,,Journal of Alloys and Compounds,2016
1094,Ba3.72Na2W2O11Eu0.07,Ba3.72Na2W2O11,Eu3+,0.07,,,298,615,,,68.1,,,395,395,,,,615,https://doi.org/10.1016/j.jallcom.2015.09.182,mp-1228581,,Journal of Alloys and Compounds,2016
1095,Ba3.64Na2W2O11Eu0.09,Ba3.64Na2W2O11,Eu3+,0.09,,,298,615,0.654,0.329,,,,395,395,,,69000,615,https://doi.org/10.1016/j.jallcom.2015.09.182,mp-1228581,,Journal of Alloys and Compounds,2016
1096,Ba3.72Na2W2O11Eu0.07,Ba3.72Na2W2O11,Eu3+,0.07,,,298,615,,,45.3,,,465,395,,,,615,https://doi.org/10.1016/j.jallcom.2015.09.182,mp-1228581,,Journal of Alloys and Compounds,2016
1097,SrLa0.86MgTaO6Dy0.07Eu0.07,SrLa0.86MgTaO6,Dy3+,0.07,Eu3+,0.07,298,615,0.393,0.28,,,,354,354,392,367,183000,577,https://doi.org/10.1016/j.materresbull.2016.12.035,mp-1218203,,Materials Research Bulletin,2017
1098,SrLa0.83MgTaO6Dy0.07Eu0.1,SrLa0.83MgTaO6,Dy3+,0.07,Eu3+,0.1,298,615,0.404,0.279,,,,354,354,392,367,176000,577,https://doi.org/10.1016/j.materresbull.2016.12.035,mp-1218203,,Materials Research Bulletin,2017
1099,Sr3Lu0.993V2O8Eu0.007,Sr3Lu0.993V2O8,Eu3+,0.007,,,298,615,,,44,,,319,391,,,577000,615,https://doi.org/10.1111/jace.17689,"mp-18972,mp-541507,mp-555382,mp-1237534", icsd-69012 icsd-69000 icsd-72219 icsd-71450 icsd-80602 icsd-80601 icsd-80602,Journal of the American Ceramic Society,2021
1100,Sr3Lu0.991V2O8Eu0.009,Sr3Lu0.991V2O8,Eu3+,0.009,,,298,615,,,46,,,319,391,,,564600,615,https://doi.org/10.1111/jace.17689,"mp-18972,mp-541507,mp-555382,mp-1237534", icsd-69012 icsd-69000 icsd-72219 icsd-71450 icsd-80602 icsd-80601 icsd-80602,Journal of the American Ceramic Society,2021
1101,Sr3Lu0.98V2O8Eu0.02,Sr3Lu0.98V2O8,Eu3+,0.02,,,298,615,,,51,,,319,391,,,553200,615,https://doi.org/10.1111/jace.17689,"mp-18972,mp-541507,mp-555382,mp-1237534", icsd-69012 icsd-69000 icsd-72219 icsd-71450 icsd-80602 icsd-80601 icsd-80602,Journal of the American Ceramic Society,2021
1102,Sr3Lu0.96V2O8Eu0.04,Sr3Lu0.96V2O8,Eu3+,0.04,,,298,615,0.65,0.34,53,,,319,391,461,,541500,615,https://doi.org/10.1111/jace.17689,"mp-18972,mp-541507,mp-555382,mp-1237534", icsd-69012 icsd-69000 icsd-72219 icsd-71450 icsd-80602 icsd-80601 icsd-80602,Journal of the American Ceramic Society,2021
1103,Sr3Lu0.94V2O8Eu0.06,Sr3Lu0.94V2O8,Eu3+,0.06,,,298,615,,,49,,,319,391,,,523900,615,https://doi.org/10.1111/jace.17689,"mp-18972,mp-541507,mp-555382,mp-1237534", icsd-69012 icsd-69000 icsd-72219 icsd-71450 icsd-80602 icsd-80601 icsd-80602,Journal of the American Ceramic Society,2021
1104,LiGd0.5MgWO6Eu0.5,LiGd0.5MgWO6,Eu3+,0.5,,,298,615,0.664,0.336,69.8,,,395,465,,,,615,https://doi.org/10.1016/j.dyepig.2018.08.013,,,Dyes and Pigments,2019
1105,LiGd0.5MgWO6Eu0.5,LiGd0.5MgWO6,Eu3+,0.5,,,298,615,,,70.6,,,465,465,,,,615,https://doi.org/10.1016/j.dyepig.2018.08.013,,,Dyes and Pigments,2019
1106,Sr0.99MoO4Eu0.01,Sr0.99MoO4,Eu3+,0.01,,,298,615,,,,,,290,393,,,506000,615,https://doi.org/10.1039/C5RA06053B,mp-18834, icsd-193794 icsd-250491 icsd-23700 icsd-28025 icsd-194080 icsd-173125 icsd-173120 icsd-245803 icsd-245802 icsd-173122 icsd-239418 icsd-248458 icsd-99089 icsd-194081,RSC Advances,2015
1107,Sr0.93MoO4Eu0.07,Sr0.93MoO4,Eu3+,0.07,,,298,615,0.623,0.335,,,,290,393,,,488000,615,https://doi.org/10.1039/C5RA06053B,mp-18834, icsd-193794 icsd-250491 icsd-23700 icsd-28025 icsd-194080 icsd-173125 icsd-173120 icsd-245803 icsd-245802 icsd-173122 icsd-239418 icsd-248458 icsd-99089 icsd-194081,RSC Advances,2015
1108,Sr0.86MoO4Na0.07Eu0.07,Sr0.86MoO4Na0.07,Eu3+,0.07,,,298,615,0.644,0.355,,,,290,393,360,,562000,615,https://doi.org/10.1039/C5RA06053B,mp-18834, icsd-193794 icsd-250491 icsd-23700 icsd-28025 icsd-194080 icsd-173125 icsd-173120 icsd-245803 icsd-245802 icsd-173122 icsd-239418 icsd-248458 icsd-99089 icsd-194081,RSC Advances,2015
1109,Sr0.84MoO4Na0.09Eu0.07,Sr0.84MoO4Na0.09,Eu3+,0.07,,,298,615,,,,,,290,393,,,500000,615,https://doi.org/10.1039/C5RA06053B,mp-18834, icsd-193794 icsd-250491 icsd-23700 icsd-28025 icsd-194080 icsd-173125 icsd-173120 icsd-245803 icsd-245802 icsd-173122 icsd-239418 icsd-248458 icsd-99089 icsd-194081,RSC Advances,2015
1110,Ca0.5LaMo2O8Eu0.6,Ca0.5LaMo2O8,Eu3+,0.6,,,298,615,0.667,0.33,,,,395,395,,,378000,615,https://doi.org/10.1039/C5RA21208A,,,RSC Advances,2015
1111,Ca0.5LaMo2O8Eu0.6Bi0.03,Ca0.5LaMo2O8,Eu3+,0.6,Bi1+,0.03,298,615,,,,,,395,395,,,404000,615,https://doi.org/10.1039/C5RA21208A,,,RSC Advances,2015
1112,CaMoO4Eu0.24,CaMoO4,Eu3+,0.24,,,298,615,,,,,,395,395,,,448000,615,https://doi.org/10.1039/C5RA21208A,mp-19330, icsd-23699 icsd-60558 icsd-193793 icsd-183446 icsd-60557 icsd-194078 icsd-60554 icsd-60553 icsd-417513 icsd-183447 icsd-62219 icsd-60552 icsd-22351 icsd-194079 icsd-60556 icsd-60555 icsd-77334,RSC Advances,2015
1113,NaLaMo2O8Dy0.05Eu0.03,NaLaMo2O8,Dy3+,0.05,Eu3+,0.03,298,615,0.426,0.348,,,,362,387,350,,121630,573,https://doi.org/10.1016/j.jallcom.2015.08.256,mp-1220757,,Journal of Alloys and Compounds,2015
1114,NaLaMo2O8Dy0.05Eu0.05,NaLaMo2O8,Dy3+,0.05,Eu3+,0.05,298,615,0.454,0.34,,,,362,387,350,,109930,573,https://doi.org/10.1016/j.jallcom.2015.08.256,mp-1220757,,Journal of Alloys and Compounds,2015
1115,NaLaMo2O8Dy0.05Eu0.07,NaLaMo2O8,Dy3+,0.05,Eu3+,0.07,298,615,0.474,0.326,,,,362,387,350,,102160,573,https://doi.org/10.1016/j.jallcom.2015.08.256,mp-1220757,,Journal of Alloys and Compounds,2015
1116,NaLaMo2O8Dy0.05Eu0.09,NaLaMo2O8,Dy3+,0.05,Eu3+,0.09,298,615,0.486,0.325,,,,362,387,350,,90310,573,https://doi.org/10.1016/j.jallcom.2015.08.256,mp-1220757,,Journal of Alloys and Compounds,2015
1117,Na0.5Gd0.25MoO4Eu0.25,Na0.5Gd0.25MoO4,Eu3+,0.25,,,298,615,0.667,0.332,,,448,395,395,,,,615,https://doi.org/10.1016/j.jlumin.2016.07.045,,,Journal of Luminescence,2016
1118,Ca9La0.9P7O28Eu0.1,Ca9La0.9P7O28,Eu3+,0.1,,,298,615,,,,,,261,395,,,1880000,615,https://doi.org/10.1007/s00339-017-1226-5,,,Applied Physics A: Materials Science and Processing,2017
1119,Ca9La0.7P7O28Eu0.3,Ca9La0.7P7O28,Eu3+,0.3,,,298,615,,,,,,261,395,,,1830000,615,https://doi.org/10.1007/s00339-017-1226-5,,,Applied Physics A: Materials Science and Processing,2017
1120,Ca9La0.4P7O28Eu0.6,Ca9La0.4P7O28,Eu3+,0.6,,,298,615,0.64,0.36,,,470,261,395,,,1810000,615,https://doi.org/10.1007/s00339-017-1226-5,,,Applied Physics A: Materials Science and Processing,2017
1121,Ca9La0.1P7O28Eu0.9,Ca9La0.1P7O28,Eu3+,0.9,,,298,615,,,,,,261,395,,,1790000,615,https://doi.org/10.1007/s00339-017-1226-5,,,Applied Physics A: Materials Science and Processing,2017
1122,Ca9P7O28Eu1,Ca9P7O28,Eu3+,1,,,298,615,,,,,,261,395,,,1750000,615,https://doi.org/10.1007/s00339-017-1226-5,,,Applied Physics A: Materials Science and Processing,2017
1123,Ba0.95TiO3Eu0.05,Ba0.95TiO3,Eu3+,0.05,,,298,615,0.61,0.38,,,,397,397,,,,615,https://doi.org/10.1016/j.ceramint.2017.07.069,"mp-5020,mp-5777,mp-5986,mp-558125,mp-5933,mp-2998,mp-644497,mp-1076932,mp-995191,mp-19990,mp-504715", icsd-186463 icsd-73628 icsd-73634 icsd-73629 icsd-186461 icsd-73636 icsd-73633 icsd-73631 icsd-73635 icsd-100464 icsd-100463 icsd-186462 icsd-6102 icsd-73632 icsd-73630 icsd-31155 icsd-237109 icsd-73641 icsd-237106 icsd-73639 icsd-73640 icsd-73638 icsd-73637 icsd-186460 icsd-161340 icsd-161418 icsd-237107 icsd-30617 icsd-23758 icsd-245946 icsd-237105 icsd-185407 icsd-154345 icsd-73645 icsd-183932 icsd-186457 icsd-100801 icsd-189381 icsd-188644 icsd-100803 icsd-157806 icsd-73644 icsd-154343 icsd-164388 icsd-245944 icsd-186458 icsd-73646 icsd-100799 icsd-73643 icsd-237108 icsd-168763 icsd-100800 icsd-73642 icsd-15453 icsd-99737 icsd-100802 icsd-192889 icsd-245945 icsd-34637 icsd-130020 icsd-23759 icsd-67520 icsd-164385 icsd-31153 icsd-190835 icsd-186459 icsd-290023 icsd-95436 icsd-164387 icsd-248395 icsd-252558 icsd-55221 icsd-75240 icsd-164386 icsd-34619 icsd-186528 icsd-28851 icsd-27971 icsd-56093 icsd-187292 icsd-290019 icsd-187291 icsd-28854 icsd-29280 icsd-29146 icsd-28849 icsd-190924 icsd-99736 icsd-31890 icsd-27970 icsd-27975 icsd-27965 icsd-31885 icsd-27974 icsd-31884 icsd-31886 icsd-31889 icsd-27968 icsd-29147 icsd-31888 icsd-29148 icsd-28853 icsd-28848 icsd-28850 icsd-166225 icsd-95437 icsd-186437 icsd-28620 icsd-27966 icsd-43125 icsd-67519 icsd-27969 icsd-185374 icsd-154344 icsd-100804 icsd-252562 icsd-27967 icsd-31887 icsd-27977 icsd-27973 icsd-27976 icsd-67518 icsd-27972 icsd-28852 icsd-154346 icsd-161341 icsd-161419 icsd-161341 icsd-109327,Ceramics International,2017
1124,Ba0.94TiO3K0.01Eu0.05,Ba0.94TiO3K0.01,Eu3+,0.05,,,298,615,0.62,0.38,,,,397,397,,,,615,https://doi.org/10.1016/j.ceramint.2017.07.069,"mp-5020,mp-5777,mp-5986,mp-558125,mp-5933,mp-2998,mp-644497,mp-1076932,mp-995191,mp-19990,mp-504715", icsd-186463 icsd-73628 icsd-73634 icsd-73629 icsd-186461 icsd-73636 icsd-73633 icsd-73631 icsd-73635 icsd-100464 icsd-100463 icsd-186462 icsd-6102 icsd-73632 icsd-73630 icsd-31155 icsd-237109 icsd-73641 icsd-237106 icsd-73639 icsd-73640 icsd-73638 icsd-73637 icsd-186460 icsd-161340 icsd-161418 icsd-237107 icsd-30617 icsd-23758 icsd-245946 icsd-237105 icsd-185407 icsd-154345 icsd-73645 icsd-183932 icsd-186457 icsd-100801 icsd-189381 icsd-188644 icsd-100803 icsd-157806 icsd-73644 icsd-154343 icsd-164388 icsd-245944 icsd-186458 icsd-73646 icsd-100799 icsd-73643 icsd-237108 icsd-168763 icsd-100800 icsd-73642 icsd-15453 icsd-99737 icsd-100802 icsd-192889 icsd-245945 icsd-34637 icsd-130020 icsd-23759 icsd-67520 icsd-164385 icsd-31153 icsd-190835 icsd-186459 icsd-290023 icsd-95436 icsd-164387 icsd-248395 icsd-252558 icsd-55221 icsd-75240 icsd-164386 icsd-34619 icsd-186528 icsd-28851 icsd-27971 icsd-56093 icsd-187292 icsd-290019 icsd-187291 icsd-28854 icsd-29280 icsd-29146 icsd-28849 icsd-190924 icsd-99736 icsd-31890 icsd-27970 icsd-27975 icsd-27965 icsd-31885 icsd-27974 icsd-31884 icsd-31886 icsd-31889 icsd-27968 icsd-29147 icsd-31888 icsd-29148 icsd-28853 icsd-28848 icsd-28850 icsd-166225 icsd-95437 icsd-186437 icsd-28620 icsd-27966 icsd-43125 icsd-67519 icsd-27969 icsd-185374 icsd-154344 icsd-100804 icsd-252562 icsd-27967 icsd-31887 icsd-27977 icsd-27973 icsd-27976 icsd-67518 icsd-27972 icsd-28852 icsd-154346 icsd-161341 icsd-161419 icsd-161341 icsd-109327,Ceramics International,2017
1125,Ba0.93TiO3K0.02Eu0.05,Ba0.93TiO3K0.02,Eu3+,0.05,,,298,615,0.61,0.39,,,,397,397,,,,615,https://doi.org/10.1016/j.ceramint.2017.07.069,"mp-5020,mp-5777,mp-5986,mp-558125,mp-5933,mp-2998,mp-644497,mp-1076932,mp-995191,mp-19990,mp-504715", icsd-186463 icsd-73628 icsd-73634 icsd-73629 icsd-186461 icsd-73636 icsd-73633 icsd-73631 icsd-73635 icsd-100464 icsd-100463 icsd-186462 icsd-6102 icsd-73632 icsd-73630 icsd-31155 icsd-237109 icsd-73641 icsd-237106 icsd-73639 icsd-73640 icsd-73638 icsd-73637 icsd-186460 icsd-161340 icsd-161418 icsd-237107 icsd-30617 icsd-23758 icsd-245946 icsd-237105 icsd-185407 icsd-154345 icsd-73645 icsd-183932 icsd-186457 icsd-100801 icsd-189381 icsd-188644 icsd-100803 icsd-157806 icsd-73644 icsd-154343 icsd-164388 icsd-245944 icsd-186458 icsd-73646 icsd-100799 icsd-73643 icsd-237108 icsd-168763 icsd-100800 icsd-73642 icsd-15453 icsd-99737 icsd-100802 icsd-192889 icsd-245945 icsd-34637 icsd-130020 icsd-23759 icsd-67520 icsd-164385 icsd-31153 icsd-190835 icsd-186459 icsd-290023 icsd-95436 icsd-164387 icsd-248395 icsd-252558 icsd-55221 icsd-75240 icsd-164386 icsd-34619 icsd-186528 icsd-28851 icsd-27971 icsd-56093 icsd-187292 icsd-290019 icsd-187291 icsd-28854 icsd-29280 icsd-29146 icsd-28849 icsd-190924 icsd-99736 icsd-31890 icsd-27970 icsd-27975 icsd-27965 icsd-31885 icsd-27974 icsd-31884 icsd-31886 icsd-31889 icsd-27968 icsd-29147 icsd-31888 icsd-29148 icsd-28853 icsd-28848 icsd-28850 icsd-166225 icsd-95437 icsd-186437 icsd-28620 icsd-27966 icsd-43125 icsd-67519 icsd-27969 icsd-185374 icsd-154344 icsd-100804 icsd-252562 icsd-27967 icsd-31887 icsd-27977 icsd-27973 icsd-27976 icsd-67518 icsd-27972 icsd-28852 icsd-154346 icsd-161341 icsd-161419 icsd-161341 icsd-109327,Ceramics International,2017
1126,Ba0.91TiO3K0.04Eu0.05,Ba0.91TiO3K0.04,Eu3+,0.05,,,298,615,0.61,0.38,,,,397,397,,,,615,https://doi.org/10.1016/j.ceramint.2017.07.069,"mp-5020,mp-5777,mp-5986,mp-558125,mp-5933,mp-2998,mp-644497,mp-1076932,mp-995191,mp-19990,mp-504715", icsd-186463 icsd-73628 icsd-73634 icsd-73629 icsd-186461 icsd-73636 icsd-73633 icsd-73631 icsd-73635 icsd-100464 icsd-100463 icsd-186462 icsd-6102 icsd-73632 icsd-73630 icsd-31155 icsd-237109 icsd-73641 icsd-237106 icsd-73639 icsd-73640 icsd-73638 icsd-73637 icsd-186460 icsd-161340 icsd-161418 icsd-237107 icsd-30617 icsd-23758 icsd-245946 icsd-237105 icsd-185407 icsd-154345 icsd-73645 icsd-183932 icsd-186457 icsd-100801 icsd-189381 icsd-188644 icsd-100803 icsd-157806 icsd-73644 icsd-154343 icsd-164388 icsd-245944 icsd-186458 icsd-73646 icsd-100799 icsd-73643 icsd-237108 icsd-168763 icsd-100800 icsd-73642 icsd-15453 icsd-99737 icsd-100802 icsd-192889 icsd-245945 icsd-34637 icsd-130020 icsd-23759 icsd-67520 icsd-164385 icsd-31153 icsd-190835 icsd-186459 icsd-290023 icsd-95436 icsd-164387 icsd-248395 icsd-252558 icsd-55221 icsd-75240 icsd-164386 icsd-34619 icsd-186528 icsd-28851 icsd-27971 icsd-56093 icsd-187292 icsd-290019 icsd-187291 icsd-28854 icsd-29280 icsd-29146 icsd-28849 icsd-190924 icsd-99736 icsd-31890 icsd-27970 icsd-27975 icsd-27965 icsd-31885 icsd-27974 icsd-31884 icsd-31886 icsd-31889 icsd-27968 icsd-29147 icsd-31888 icsd-29148 icsd-28853 icsd-28848 icsd-28850 icsd-166225 icsd-95437 icsd-186437 icsd-28620 icsd-27966 icsd-43125 icsd-67519 icsd-27969 icsd-185374 icsd-154344 icsd-100804 icsd-252562 icsd-27967 icsd-31887 icsd-27977 icsd-27973 icsd-27976 icsd-67518 icsd-27972 icsd-28852 icsd-154346 icsd-161341 icsd-161419 icsd-161341 icsd-109327,Ceramics International,2017
