Tag,Inorganic phosphor,Host,1st dopant,1st doping concentration,2nd dopant,2nd doping concentration ,Temp. (K),Emission max. (nm),CIE x coordinate,CIE y coordinate,Int. quantum efficiency (%),Ext. quantum efficiency (%),Thermal quenching temp. (K),Excitation source (nm),1st Excitation max. (nm),2nd Excitation max. (nm),3rd Excitation max. (nm),Decay time (ns),Monitoring energy (nm),Reference,MP-ID,ICSD-ID,Journal,Year
524,Ca3Gd7PSi5O26Ce0.05Tb0.25,Ca3Gd7PSi5O26,Ce3+,0.05,Tb3+,0.25,298,545,0.231,0.431,,,,286,,,,,,https://doi.org/10.1021/ic3015578,,,Inorganic Chemistry,2012
525,Y1.96SiO5Ce0.01Tb0.01,Y1.96SiO5,Ce3+,0.01,Tb3+,0.01,298,545,0.223,0.252,,,,355,355,,,21.07,423,https://doi.org/10.1021/jp412702g,"mp-3520,mp-554420", icsd-291362 icsd-28021 icsd-27003 icsd-291358 icsd-51591 icsd-153076,Journal of Physical Chemistry C,2014
526,Y1.92SiO5Ce0.01Tb0.03,Y1.92SiO5,Ce3+,0.01,Tb3+,0.03,298,545,0.257,0.333,,,,355,355,,,18.67,423,https://doi.org/10.1021/jp412702g,"mp-3520,mp-554420", icsd-291362 icsd-28021 icsd-27003 icsd-291358 icsd-51591 icsd-153076,Journal of Physical Chemistry C,2014
527,Y1.8SiO5Ce0.01Tb0.09,Y1.8SiO5,Ce3+,0.01,Tb3+,0.09,298,545,0.312,0.462,,,,355,355,,,17.51,423,https://doi.org/10.1021/jp412702g,"mp-3520,mp-554420", icsd-291362 icsd-28021 icsd-27003 icsd-291358 icsd-51591 icsd-153076,Journal of Physical Chemistry C,2014
528,Y1.68SiO5Ce0.01Tb0.15,Y1.68SiO5,Ce3+,0.01,Tb3+,0.15,298,545,0.335,0.508,,,,355,355,,,17.08,423,https://doi.org/10.1021/jp412702g,"mp-3520,mp-554420", icsd-291362 icsd-28021 icsd-27003 icsd-291358 icsd-51591 icsd-153076,Journal of Physical Chemistry C,2014
529,Y1.38SiO5Ce0.01Tb0.3,Y1.38SiO5,Ce3+,0.01,Tb3+,0.3,298,545,0.374,0.508,,,,355,355,,,16.23,423,https://doi.org/10.1021/jp412702g,"mp-3520,mp-554420", icsd-291362 icsd-28021 icsd-27003 icsd-291358 icsd-51591 icsd-153076,Journal of Physical Chemistry C,2014
530,Y0.98SiO5Ce0.01Tb0.5,Y0.98SiO5,Ce3+,0.01,Tb3+,0.5,298,545,0.385,0.501,,,,355,355,,,1566000,545,https://doi.org/10.1021/jp412702g,"mp-3520,mp-554420", icsd-291362 icsd-28021 icsd-27003 icsd-291358 icsd-51591 icsd-153076,Journal of Physical Chemistry C,2014
531,Sr3In0.86P3O12Ce0.07Tb0.07,Sr3In0.86P3O12,Ce3+,0.07,Tb3+,0.07,298,545,0.273,0.362,58,,,318,,,,,,https://doi.org/10.1039/C2JM32392C,mp-1192241, icsd-2395,Journal of Materials Chemistry,2012
532,Sr3In0.83P3O12Ce0.07Tb0.1,Sr3In0.83P3O12,Ce3+,0.07,Tb3+,0.1,298,545,0.277,0.38,68,,,318,,,,,,https://doi.org/10.1039/C2JM32392C,mp-1192241, icsd-2395,Journal of Materials Chemistry,2012
533,Sr3In0.78P3O12Ce0.07Tb0.15,Sr3In0.78P3O12,Ce3+,0.07,Tb3+,0.15,298,545,0.281,0.398,65,,,318,,,,,,https://doi.org/10.1039/C2JM32392C,mp-1192241, icsd-2395,Journal of Materials Chemistry,2012
534,Sr3In0.73P3O12Ce0.07Tb0.2,Sr3In0.73P3O12,Ce3+,0.07,Tb3+,0.2,298,545,0.292,0.439,42,,,318,,,,,,https://doi.org/10.1039/C2JM32392C,mp-1192241, icsd-2395,Journal of Materials Chemistry,2012
535,Sr3In0.63P3O12Ce0.07Tb0.3,Sr3In0.63P3O12,Ce3+,0.07,Tb3+,0.3,298,545,0.303,0.485,31,,,318,,,,,,https://doi.org/10.1039/C2JM32392C,mp-1192241, icsd-2395,Journal of Materials Chemistry,2012
536,Sr3La0.67P3O12Ce0.08Tb0.25,Sr3La0.67P3O12,Ce3+,0.08,Tb3+,0.25,298,545,0.33,0.54,,,,254,,,,,,https://doi.org/10.1149/1.3384662,,,Journal of The Electrochemical Society,2010
537,Ca2Tb8Si6O26,Ca2Tb8Si6O26,,,,,298,545,0.35,0.51,,,,238,238,,,4418000,545,https://doi.org/10.1016/j.jlumin.2015.08.009,,,Journal of Luminescence,2015
538,Zn0.9WO4Li0.05Tb0.05,Zn0.9WO4Li0.05,Tb3+,0.05,,,298,545,0.25,0.365,,,,272,272,,,359000,545,https://doi.org/10.1016/j.ijleo.2013.03.067,"mp-18918,mp-545622,mp-1205356,mp-645124,mp-1205368", icsd-166209 icsd-162236 icsd-186161 icsd-166215 icsd-22348 icsd-186162 icsd-87933 icsd-162678 icsd-166211 icsd-156483 icsd-166208 icsd-156482 icsd-166213 icsd-162682 icsd-162681 icsd-166210 icsd-166214 icsd-162683 icsd-166216 icsd-166212 icsd-162680 icsd-162234 icsd-162235 icsd-162679 icsd-84540 icsd-162237 icsd-162238,Optik,2013
539,Zn0.9WO4Na0.05Tb0.05,Zn0.9WO4Na0.05,Tb3+,0.05,,,298,545,0.24,0.335,,,,272,272,,,266000,545,https://doi.org/10.1016/j.ijleo.2013.03.067,"mp-18918,mp-545622,mp-1205356,mp-645124,mp-1205368", icsd-166209 icsd-162236 icsd-186161 icsd-166215 icsd-22348 icsd-186162 icsd-87933 icsd-162678 icsd-166211 icsd-156483 icsd-166208 icsd-156482 icsd-166213 icsd-162682 icsd-162681 icsd-166210 icsd-166214 icsd-162683 icsd-166216 icsd-166212 icsd-162680 icsd-162234 icsd-162235 icsd-162679 icsd-84540 icsd-162237 icsd-162238,Optik,2013
540,Zn0.9WO4K0.05Tb0.05,Zn0.9WO4K0.05,Tb3+,0.05,,,298,545,0.3,0.395,,,,272,272,,,100000,545,https://doi.org/10.1016/j.ijleo.2013.03.067,"mp-18918,mp-545622,mp-1205356,mp-645124,mp-1205368", icsd-166209 icsd-162236 icsd-186161 icsd-166215 icsd-22348 icsd-186162 icsd-87933 icsd-162678 icsd-166211 icsd-156483 icsd-166208 icsd-156482 icsd-166213 icsd-162682 icsd-162681 icsd-166210 icsd-166214 icsd-162683 icsd-166216 icsd-166212 icsd-162680 icsd-162234 icsd-162235 icsd-162679 icsd-84540 icsd-162237 icsd-162238,Optik,2013
541,Zn0.925WO4Tb0.05,Zn0.925WO4,Tb3+,0.05,,,298,545,0.295,0.4,,,,272,272,,,374000,545,https://doi.org/10.1016/j.ijleo.2013.03.067,"mp-18918,mp-545622,mp-1205356,mp-645124,mp-1205368", icsd-166209 icsd-162236 icsd-186161 icsd-166215 icsd-22348 icsd-186162 icsd-87933 icsd-162678 icsd-166211 icsd-156483 icsd-166208 icsd-156482 icsd-166213 icsd-162682 icsd-162681 icsd-166210 icsd-166214 icsd-162683 icsd-166216 icsd-166212 icsd-162680 icsd-162234 icsd-162235 icsd-162679 icsd-84540 icsd-162237 icsd-162238,Optik,2013
542,KSrGdP2O8Ce0.04Tb0.1,KSrGdP2O8,Ce3+,0.04,Tb3+,0.1,298,545,,,93,,,280,,,,,,https://doi.org/10.1039/C2DT31957H,,,Dalton Transactions,2012
543,KSrGdP2O8Ce0.04Tb0.13,KSrGdP2O8,Ce3+,0.04,Tb3+,0.13,298,545,,,95,,,280,,,,28.72,370,https://doi.org/10.1039/C2DT31957H,,,Dalton Transactions,2012
544,KSrGdP2O8Ce0.04Tb0.16,KSrGdP2O8,Ce3+,0.04,Tb3+,0.16,298,545,,,95,,,280,,,,,,https://doi.org/10.1039/C2DT31957H,,,Dalton Transactions,2012
545,KSrGdP2O8Ce0.04Tb0.2,KSrGdP2O8,Ce3+,0.04,Tb3+,0.2,298,545,,,97,,,280,,,,16.63,370,https://doi.org/10.1039/C2DT31957H,,,Dalton Transactions,2012
546,KSrGdP2O8Ce0.04Tb0.25,KSrGdP2O8,Ce3+,0.04,Tb3+,0.25,298,545,,,99,,,280,,,,,,https://doi.org/10.1039/C2DT31957H,,,Dalton Transactions,2012
547,Sr2.95Y0.91P3O12Eu0.05Tb0.09,Sr2.95Y0.91P3O12,Eu2+,0.05,Tb3+,0.09,298,545,0.201,0.39,,,,350,,,,,,https://doi.org/10.1016/j.jre.2017.06.013,,,Journal of Rare Earths,2018
548,Sr2.95Y0.87P3O12Eu0.05Tb0.13,Sr2.95Y0.87P3O12,Eu2+,0.05,Tb3+,0.13,298,545,0.203,0.396,,,,350,,,,,,https://doi.org/10.1016/j.jre.2017.06.013,,,Journal of Rare Earths,2018
549,Sr2.95Y0.85P3O12Eu0.05Tb0.15,Sr2.95Y0.85P3O12,Eu2+,0.05,Tb3+,0.15,298,545,0.205,0.41,,,,350,,,,,,https://doi.org/10.1016/j.jre.2017.06.013,,,Journal of Rare Earths,2018
550,Sr2.95Y0.8P3O12Eu0.05Tb0.2,Sr2.95Y0.8P3O12,Eu2+,0.05,Tb3+,0.2,298,545,0.211,0.421,,,,350,,,,,,https://doi.org/10.1016/j.jre.2017.06.013,,,Journal of Rare Earths,2018
551,Lu2O2STb0.02,Lu2O2S,Tb3+,0.02,,,298,545,0.316,0.5747,29.1,,,280,280,,,9544000,545,https://doi.org/10.1039/C6CE01441K,mp-12673, icsd-109336,CrystEngComm,2016
552,Lu2O2STb0.02Eu0.01,Lu2O2S,Tb3+,0.02,Eu3+,0.01,298,545,0.3689,0.469,25.4,,,280,,,,8220000,,https://doi.org/10.1039/C6CE01441K,mp-12673, icsd-109336,CrystEngComm,2016
553,Lu2O2STb0.02Eu0.02,Lu2O2S,Tb3+,0.02,Eu3+,0.02,298,545,0.3708,0.433,29.8,,,280,,,,7125000,,https://doi.org/10.1039/C6CE01441K,mp-12673, icsd-109336,CrystEngComm,2016
554,K2Y0.5WPO8Tb0.5,K2Y0.5WPO8,Tb3+,0.5,,,298,545,0.338,0.585,,,,377,377,370,352,21480000,545,https://doi.org/10.1016/j.materresbull.2014.08.051,,,Materials Research Bulletin,2014
555,K2Y0.499WPO8Tb0.5Eu0.001,K2Y0.499WPO8,Tb3+,0.5,Eu3+,0.001,298,545,0.4,0.539,,,,377,377,,,17050000,545,https://doi.org/10.1016/j.materresbull.2014.08.051,,,Materials Research Bulletin,2014
556,K2Y0.498WPO8Tb0.5Eu0.002,K2Y0.498WPO8,Tb3+,0.5,Eu3+,0.002,298,545,0.434,0.512,,,,377,377,,,15460000,545,https://doi.org/10.1016/j.materresbull.2014.08.051,,,Materials Research Bulletin,2014
557,K2Y0.496WPO8Tb0.5Eu0.004,K2Y0.496WPO8,Tb3+,0.5,Eu3+,0.004,298,545,0.459,0.493,,,,377,377,,,14300000,545,https://doi.org/10.1016/j.materresbull.2014.08.051,,,Materials Research Bulletin,2014
558,K2Y0.494WPO8Tb0.5Eu0.006,K2Y0.494WPO8,Tb3+,0.5,Eu3+,0.006,298,545,0.468,0.486,,,,377,377,,,14020000,545,https://doi.org/10.1016/j.materresbull.2014.08.051,,,Materials Research Bulletin,2014
559,Sr8ZnScP7O28Tb0.02,Sr8ZnScP7O28,Tb3+,0.02,,,298,546,0.205,0.186,,,,370,370,378,352,1.17,546,https://doi.org/10.1039/C8TC03515F,,,Journal of Materials Chemistry C,2018
560,Sr8ZnScP7O28Tb0.06,Sr8ZnScP7O28,Tb3+,0.06,,,298,546,0.215,0.273,,,,370,370,378,352,,546,https://doi.org/10.1039/C8TC03515F,,,Journal of Materials Chemistry C,2018
561,Sr8ZnScP7O28Tb0.1,Sr8ZnScP7O28,Tb3+,0.1,,,298,546,0.219,0.303,,,,370,,,,1.05,546,https://doi.org/10.1039/C8TC03515F,,,Journal of Materials Chemistry C,2018
562,Sr8ZnScP7O28Tb0.12,Sr8ZnScP7O28,Tb3+,0.12,,,298,546,0.241,0.376,,,,370,,,,,546,https://doi.org/10.1039/C8TC03515F,,,Journal of Materials Chemistry C,2018
563,Sr8ZnScP7O28Tb0.14,Sr8ZnScP7O28,Tb3+,0.14,,,298,546,0.245,0.411,,,,370,370,378,352,1.71,546,https://doi.org/10.1039/C8TC03515F,,,Journal of Materials Chemistry C,2018
564,Sr0.23Ca0.75Si2O2N2Eu0.02,Sr0.23Ca0.75Si2O2N2,Eu2+,0.02,,,298,546,0.378,0.581,81,,500,450,,,,,,https://doi.org/10.1021/cm802394w,mp-556884, icsd-413882,Chemistry of Materials,2008
565,Sr0.92Si2O2N2Eu0.08,Sr0.92Si2O2N2,Eu2+,0.08,,,298,546,0.384,0.59,83,,537,450,,,,,,https://doi.org/10.1021/cm802394w,,,Chemistry of Materials,2008
566,Sr0.92Si2N2O2Eu0.08,Sr0.92Si2N2O2,Eu3+,0.08,,,298,546,0.384,0.59,83,,537,450,,,,800,546,https://doi.org/10.1021/cm802394w,,,Chemistry of Materials,2008
567,Sr0.84Si2N2O2Eu0.02,Sr0.84Si2N2O2,Eu3+,0.02,,,298,546,0.378,0.581,81,,,450,,,,,,https://doi.org/10.1021/cm802394w,,,Chemistry of Materials,2008
568,Na1.96MgSiO4Tb0.04,Na1.96MgSiO4,Tb3+,0.04,,,298,546,0.32,0.51,,,,376,376,,,2930000,546,https://doi.org/10.1016/j.jlumin.2017.05.003,"mp-6406,mp-6426", icsd-15619 icsd-15618 icsd-84562 icsd-84563,Journal of Luminescence,2017
569,Na1.9599MgSiO4Tb0.04Eu0.0001,Na1.9599MgSiO4,Tb3+,0.04,Eu3+,0.0001,298,546,0.35,0.47,,,,376,,,,2750000,546,https://doi.org/10.1016/j.jlumin.2017.05.003,"mp-6406,mp-6426", icsd-15619 icsd-15618 icsd-84562 icsd-84563,Journal of Luminescence,2017
570,CaWO4Tb0.02,CaWO4,Tb3+,0.02,,,298,546,0.187,0.199,,,,264,,,,,,https://doi.org/10.1039/C6RA01862A,"mp-19426,mp-1190383", icsd-60550 icsd-193491 icsd-60548 icsd-60551 icsd-15869 icsd-155423 icsd-193047 icsd-15586 icsd-60549 icsd-18135 icsd-77335 icsd-157428 icsd-291535 icsd-60547 icsd-155791 icsd-238259 icsd-238258,RSC Advances,2016
571,CaWO4Tb0.04,CaWO4,Tb3+,0.04,,,298,546,0.212,0.302,,,,264,,,,,,https://doi.org/10.1039/C6RA01862A,"mp-19426,mp-1190383", icsd-60550 icsd-193491 icsd-60548 icsd-60551 icsd-15869 icsd-155423 icsd-193047 icsd-15586 icsd-60549 icsd-18135 icsd-77335 icsd-157428 icsd-291535 icsd-60547 icsd-155791 icsd-238259 icsd-238258,RSC Advances,2016
572,CaWO4Tb0.04,CaWO4,Tb3+,0.04,,,298,546,,,,,,264,,,,621800,546,https://doi.org/10.1039/C6RA01862A,"mp-19426,mp-1190383", icsd-60550 icsd-193491 icsd-60548 icsd-60551 icsd-15869 icsd-155423 icsd-193047 icsd-15586 icsd-60549 icsd-18135 icsd-77335 icsd-157428 icsd-291535 icsd-60547 icsd-155791 icsd-238259 icsd-238258,RSC Advances,2016
573,CaWO4Tb0.06,CaWO4,Tb3+,0.06,,,298,546,0.236,0.407,,,,264,,,,,,https://doi.org/10.1039/C6RA01862A,"mp-19426,mp-1190383", icsd-60550 icsd-193491 icsd-60548 icsd-60551 icsd-15869 icsd-155423 icsd-193047 icsd-15586 icsd-60549 icsd-18135 icsd-77335 icsd-157428 icsd-291535 icsd-60547 icsd-155791 icsd-238259 icsd-238258,RSC Advances,2016
574,CaWO4Tb0.08,CaWO4,Tb3+,0.08,,,298,546,0.251,0.542,,,,264,,,,,,https://doi.org/10.1039/C6RA01862A,"mp-19426,mp-1190383", icsd-60550 icsd-193491 icsd-60548 icsd-60551 icsd-15869 icsd-155423 icsd-193047 icsd-15586 icsd-60549 icsd-18135 icsd-77335 icsd-157428 icsd-291535 icsd-60547 icsd-155791 icsd-238259 icsd-238258,RSC Advances,2016
575,CaWO4Tb0.1,CaWO4,Tb3+,0.1,,,298,546,0.255,0.56,24.6,,,264,,,,,,https://doi.org/10.1039/C6RA01862A,"mp-19426,mp-1190383", icsd-60550 icsd-193491 icsd-60548 icsd-60551 icsd-15869 icsd-155423 icsd-193047 icsd-15586 icsd-60549 icsd-18135 icsd-77335 icsd-157428 icsd-291535 icsd-60547 icsd-155791 icsd-238259 icsd-238258,RSC Advances,2016
576,CaWO4Tb0.04Eu0.01,CaWO4,Tb3+,0.04,Eu3+,0.01,298,546,0.229,0.337,,,,264,,,,605800,546,https://doi.org/10.1039/C6RA01862A,"mp-19426,mp-1190383", icsd-60550 icsd-193491 icsd-60548 icsd-60551 icsd-15869 icsd-155423 icsd-193047 icsd-15586 icsd-60549 icsd-18135 icsd-77335 icsd-157428 icsd-291535 icsd-60547 icsd-155791 icsd-238259 icsd-238258,RSC Advances,2016
577,CaWO4Tb0.04Eu0.02,CaWO4,Tb3+,0.04,Eu3+,0.02,298,546,0.245,0.367,,,,264,,,,582500,546,https://doi.org/10.1039/C6RA01862A,"mp-19426,mp-1190383", icsd-60550 icsd-193491 icsd-60548 icsd-60551 icsd-15869 icsd-155423 icsd-193047 icsd-15586 icsd-60549 icsd-18135 icsd-77335 icsd-157428 icsd-291535 icsd-60547 icsd-155791 icsd-238259 icsd-238258,RSC Advances,2016
578,CaWO4Tb0.04Eu0.04,CaWO4,Tb3+,0.04,Eu3+,0.04,298,546,0.257,0.346,,,,264,,,,551400,546,https://doi.org/10.1039/C6RA01862A,"mp-19426,mp-1190383", icsd-60550 icsd-193491 icsd-60548 icsd-60551 icsd-15869 icsd-155423 icsd-193047 icsd-15586 icsd-60549 icsd-18135 icsd-77335 icsd-157428 icsd-291535 icsd-60547 icsd-155791 icsd-238259 icsd-238258,RSC Advances,2016
579,CaWO4Tb0.04Eu0.06,CaWO4,Tb3+,0.04,Eu3+,0.06,298,546,0.294,0.329,,,,264,,,,521500,546,https://doi.org/10.1039/C6RA01862A,"mp-19426,mp-1190383", icsd-60550 icsd-193491 icsd-60548 icsd-60551 icsd-15869 icsd-155423 icsd-193047 icsd-15586 icsd-60549 icsd-18135 icsd-77335 icsd-157428 icsd-291535 icsd-60547 icsd-155791 icsd-238259 icsd-238258,RSC Advances,2016
580,CaWO4Eu0.01Tb0.01,CaWO4,Eu3+,0.01,Tb3+,0.01,298,546,0.23,0.232,,,,264,,,,,,https://doi.org/10.1039/C6RA01862A,"mp-19426,mp-1190383", icsd-60550 icsd-193491 icsd-60548 icsd-60551 icsd-15869 icsd-155423 icsd-193047 icsd-15586 icsd-60549 icsd-18135 icsd-77335 icsd-157428 icsd-291535 icsd-60547 icsd-155791 icsd-238259 icsd-238258,RSC Advances,2016
581,CaWO4Eu0.01Tb0.02,CaWO4,Eu3+,0.01,Tb3+,0.02,298,546,0.251,0.303,,,,264,,,,,,https://doi.org/10.1039/C6RA01862A,"mp-19426,mp-1190383", icsd-60550 icsd-193491 icsd-60548 icsd-60551 icsd-15869 icsd-155423 icsd-193047 icsd-15586 icsd-60549 icsd-18135 icsd-77335 icsd-157428 icsd-291535 icsd-60547 icsd-155791 icsd-238259 icsd-238258,RSC Advances,2016
582,CaWO4Eu0.01Tb0.04,CaWO4,Eu3+,0.01,Tb3+,0.04,298,546,0.269,0.401,,,,264,,,,,,https://doi.org/10.1039/C6RA01862A,"mp-19426,mp-1190383", icsd-60550 icsd-193491 icsd-60548 icsd-60551 icsd-15869 icsd-155423 icsd-193047 icsd-15586 icsd-60549 icsd-18135 icsd-77335 icsd-157428 icsd-291535 icsd-60547 icsd-155791 icsd-238259 icsd-238258,RSC Advances,2016
583,CaWO4Eu0.01Tb0.06,CaWO4,Eu3+,0.01,Tb3+,0.06,298,546,0.277,0.462,,,,264,,,,,,https://doi.org/10.1039/C6RA01862A,"mp-19426,mp-1190383", icsd-60550 icsd-193491 icsd-60548 icsd-60551 icsd-15869 icsd-155423 icsd-193047 icsd-15586 icsd-60549 icsd-18135 icsd-77335 icsd-157428 icsd-291535 icsd-60547 icsd-155791 icsd-238259 icsd-238258,RSC Advances,2016
584,Ba3Gd0.95KP3O12FTb0.05,Ba3Gd0.95KP3O12F,Tb3+,0.05,,,298,546,0.238,0.311,19.3,,,276,276,,,,546,https://doi.org/10.1039/C5RA11844A,,,RSC Advances,2015
585,Ba3Gd0.925KP3O12FTb0.05Eu0.025,Ba3Gd0.925KP3O12F,Tb3+,0.05,Eu3+,0.025,298,546,0.341,0.318,10.4,,523,276,276,,,,546,https://doi.org/10.1039/C5RA11844A,,,RSC Advances,2015
586,LiGdW2O8Tb0.05,LiGdW2O8,Tb3+,0.05,,,298,547,0.277,0.583,,,,272,390,,,,547,https://doi.org/10.1039/C5RA19345A,"mp-1210920,mp-1222332",,RSC Advances,2015
587,LiGdW2O8Tm0.02Tb0.04,LiGdW2O8,Tm3+,0.02,Tb3+,0.04,298,547,0.279,0.418,,,,360,,,,,,https://doi.org/10.1039/C5RA19345A,"mp-1210920,mp-1222332",,RSC Advances,2015
588,LiGdW2O8Tm0.02Tb0.04,LiGdW2O8,Tm3+,0.02,Tb3+,0.04,298,547,,,,,,272,,,,5260000,547,https://doi.org/10.1039/C5RA19345A,"mp-1210920,mp-1222332",,RSC Advances,2015
589,Ba2B2O5Ce0.005,Ba2B2O5,Ce3+,0.005,,,298,548,0.161,0.087,,,,353,,,,16.4435,420,https://doi.org/10.1111/jace.14766,"mp-771158,mp-753413,mp-768345,mp-771174",,Journal of the American Ceramic Society,2017
590,Ba2B2O5Ce0.005Tb0.01,Ba2B2O5,Ce3+,0.005,Tb3+,0.01,298,548,,,,,,353,,,,15.99,420,https://doi.org/10.1111/jace.14766,"mp-771158,mp-753413,mp-768345,mp-771174",,Journal of the American Ceramic Society,2017
591,Ba2B2O5Ce0.005Tb0.02,Ba2B2O5,Ce3+,0.005,Tb3+,0.02,298,548,,,,,,353,,,,15.2871,420,https://doi.org/10.1111/jace.14766,"mp-771158,mp-753413,mp-768345,mp-771174",,Journal of the American Ceramic Society,2017
592,Ba2B2O5Ce0.005Tb0.03,Ba2B2O5,Ce3+,0.005,Tb3+,0.03,298,548,,,,,,353,,,,14.7597,420,https://doi.org/10.1111/jace.14766,"mp-771158,mp-753413,mp-768345,mp-771174",,Journal of the American Ceramic Society,2017
593,Ba2B2O5Ce0.005Tb0.05,Ba2B2O5,Ce3+,0.005,Tb3+,0.05,298,548,,,,,,353,,,,12.0435,420,https://doi.org/10.1111/jace.14766,"mp-771158,mp-753413,mp-768345,mp-771174",,Journal of the American Ceramic Society,2017
594,Ba2B2O5Ce0.005Tb0.1,Ba2B2O5,Ce3+,0.005,Tb3+,0.1,298,548,,,,,,353,,,,11.7999,420,https://doi.org/10.1111/jace.14766,"mp-771158,mp-753413,mp-768345,mp-771174",,Journal of the American Ceramic Society,2017
595,Sr0.48Ba0.5Si2O2N2Eu0.02,Sr0.48Ba0.5Si2O2N2,Eu2+,0.02,,,298,548,0.401,0.573,91,,560,450,,,,,,https://doi.org/10.1021/cm802394w,mp-6764, icsd-419450 icsd-173758,Chemistry of Materials,2008
596,CaYAlO4Tb0.001,CaYAlO4,Tb3+,0.001,,,298,548,,,7,,,248,248,,,1120000,548,https://doi.org/10.1039/C2DT12222G,mp-1227044,,Dalton Transactions,2012
597,CaYAlO4Tb0.003,CaYAlO4,Tb3+,0.003,,,298,548,,,9,,,248,248,,,1140000,548,https://doi.org/10.1039/C2DT12222G,mp-1227044,,Dalton Transactions,2012
598,CaYAlO4Tb0.005,CaYAlO4,Tb3+,0.005,,,298,548,,,11,,,248,248,,,1260000,548,https://doi.org/10.1039/C2DT12222G,mp-1227044,,Dalton Transactions,2012
599,CaYAlO4Tb0.01,CaYAlO4,Tb3+,0.01,,,298,548,,,13,,,248,248,,,1430000,548,https://doi.org/10.1039/C2DT12222G,mp-1227044,,Dalton Transactions,2012
600,CaYAlO4Tb0.03,CaYAlO4,Tb3+,0.03,,,298,548,,,15,,,248,248,,,1670000,548,https://doi.org/10.1039/C2DT12222G,mp-1227044,,Dalton Transactions,2012
601,CaYAlO4Tb0.05,CaYAlO4,Tb3+,0.05,,,298,548,,,18,,,248,248,,,2060000,548,https://doi.org/10.1039/C2DT12222G,mp-1227044,,Dalton Transactions,2012
602,CaYAlO4Tb0.07,CaYAlO4,Tb3+,0.07,,,298,548,,,17,,,248,248,,,1890000,548,https://doi.org/10.1039/C2DT12222G,mp-1227044,,Dalton Transactions,2012
603,CaYAlO4Tb0.09,CaYAlO4,Tb3+,0.09,,,298,548,,,13,,,248,248,,,1710000,548,https://doi.org/10.1039/C2DT12222G,mp-1227044,,Dalton Transactions,2012
604,MgYSi2O5NCe0.01Tb0.02,MgYSi2O5N,Ce3+,0.01,Tb3+,0.02,298,548,0.205,0.229,,,,365,365,305,,49.72,393,https://doi.org/10.1016/j.dyepig.2016.12.012,,,Dyes and Pigments,2017
605,MgYSi2O5NCe0.01Tb0.03,MgYSi2O5N,Ce3+,0.01,Tb3+,0.03,298,548,0.208,0.246,,,,365,365,,,39.53,393,https://doi.org/10.1016/j.dyepig.2016.12.012,,,Dyes and Pigments,2017
606,MgYSi2O5NCe0.01Tb0.04,MgYSi2O5N,Ce3+,0.01,Tb3+,0.04,298,548,0.232,0.327,,,,365,365,,,33.72,393,https://doi.org/10.1016/j.dyepig.2016.12.012,,,Dyes and Pigments,2017
607,Ba2GdB2O6ClEu0.03,Ba2GdB2O6Cl,Eu3+,0.03,,,298,548,,,,,523,365,365,,,1400,548,https://doi.org/10.1021/ic200988w,mp-866304, icsd-262073,Inorganic Chemistry,2011
608,Sr0.48Ba0.5Si2N2O2Eu0.02,Sr0.48Ba0.5Si2N2O2,Eu3+,0.02,,,298,548,0.401,0.573,91,,560,450,,,,,,https://doi.org/10.1021/cm802394w,,,Chemistry of Materials,2008
609,YNb0.6V0.4O4Bi0.01,YNb0.6V0.4O4,Bi3+,0.01,,,298,548,0.375,0.457,47.5,,,310,,,,,,https://doi.org/10.1021/acs.chemmater.6b00277,"mp-5387,mp-1095229", icsd-430911 icsd-20335 icsd-100176 icsd-239207 icsd-430907 icsd-430914 icsd-430913 icsd-430912 icsd-430908 icsd-430916 icsd-430909 icsd-430015 icsd-430910 icsd-430919 icsd-430922 icsd-239208 icsd-430917 icsd-239209 icsd-430920 icsd-430921 icsd-430918,Chemistry of Materials,2016
610,CaZrO3Er0.03,CaZrO3,Er3+,0.03,,,298,548,0.298,0.677,,,,380,380,,,,548,https://doi.org/10.1016/j.materresbull.2012.06.022,mp-18740, icsd-24191 icsd-62081,Materials Research Bulletin,2012
611,CaZrO3Er0.03Ce0.02,CaZrO3,Er3+,0.03,Ce3+,0.02,298,548,0.284,0.674,,,,380,,,,,,https://doi.org/10.1016/j.materresbull.2012.06.022,mp-18740, icsd-24191 icsd-62081,Materials Research Bulletin,2012
612,Ca9Bi0.17P7O28Ce0.08Tb0.75,Ca9Bi0.17P7O28,Ce3+,0.08,Tb3+,0.75,298,548,0.255,0.507,77,,,292,,,,,,https://doi.org/10.1039/C5TC00927H,,,Journal of Materials Chemistry C,2015
613,Ca9Bi0.02P7O28Ce0.08Tb0.9,Ca9Bi0.02P7O28,Ce3+,0.08,Tb3+,0.9,298,548,0.26,0.569,84,,,292,,,,17.9,370,https://doi.org/10.1039/C5TC00927H,,,Journal of Materials Chemistry C,2015
614,K2CaP2O7Ce0.02Tb0.16,K2CaP2O7,Ce3+,0.02,Tb3+,0.16,298,549,0.2444,0.5288,,,,316,,,,16.847,358,https://doi.org/10.1111/jace.14470,mp-555914, icsd-281572,Journal of the American Ceramic Society,2016
615,K2CaP2O7Ce0.02Tb0.2,K2CaP2O7,Ce3+,0.02,Tb3+,0.2,298,549,0.2411,0.5044,,,,316,,,,16.811,358,https://doi.org/10.1111/jace.14470,mp-555914, icsd-281572,Journal of the American Ceramic Society,2016
